iter,clap,score,lead_cutoff_hz,lead_gain,pad_cutoff_slider,pad_gain,hihat_gain,bass_cutoff_g1,reverb_room,reverb_wet,sidechain_depth,gain_kick,gain_bass,gain_pluck,kick_decay_s,kick_pitch_floor,hihat_decay_s
860,0.64122,0.64122,11965.43355,0.30802,0.87289,4.9184,2.63075,0.72372,0.59781,0.37042,0.30011,0.78309,0.25278,0.04615,0.44898,58.22211,0.00502
861,0.63828,0.63828,10617.10317,0.29377,0.85366,4.98137,2.55927,0.69355,0.5724,0.39057,0.30735,0.76323,0.27919,0.04189,0.43234,56.65728,0.00501
862,0.64816,0.64109,11329.35777,0.27698,0.83266,4.99218,2.2712,0.68687,0.51486,0.33663,0.30068,0.77186,0.26897,0.07002,0.43672,58.43226,0.0053
863,0.62243,0.62243,10574.27761,0.30383,0.86989,4.64581,2.70032,0.70456,0.59067,0.35168,0.30677,0.73445,0.27779,0.05042,0.43392,56.56566,0.00585
864,0.64336,0.64336,9908.79972,0.2842,0.85066,4.92498,2.59187,0.66309,0.54523,0.32753,0.30115,0.78472,0.23185,0.05588,0.42533,57.04977,0.00505
865,0.62525,0.62525,10436.42093,0.30305,0.86228,4.97936,2.61888,0.69121,0.54407,0.36045,0.30009,0.75733,0.20789,0.07147,0.43004,53.53457,0.00506
866,0.62954,0.62954,11811.75958,0.2634,0.85336,4.8192,2.67545,0.69117,0.56525,0.34584,0.33079,0.78157,0.25478,0.05699,0.42708,58.16799,0.00506
867,0.61369,0.61163,10467.7939,0.29327,0.85868,4.88413,2.40216,0.70005,0.56762,0.30705,0.30846,0.78353,0.24141,0.03236,0.44266,58.27894,0.00501
868,0.6303,0.62686,11323.85331,0.34387,0.87593,4.92851,2.33387,0.67374,0.55941,0.34122,0.30557,0.78055,0.24221,0.08434,0.44704,57.09294,0.00505
869,0.61334,0.61334,11019.77713,0.29409,0.82929,4.89078,2.56164,0.6514,0.55857,0.33148,0.30214,0.79723,0.25236,0.05993,0.42406,58.76709,0.00565
870,0.61306,0.60833,10588.56564,0.28277,0.8406,4.95723,2.34846,0.6525,0.53984,0.34187,0.3184,0.79422,0.20421,0.06265,0.43921,52.21165,0.00502
871,0.60757,0.60757,11691.46164,0.34607,0.86192,4.99924,2.61666,0.72659,0.5626,0.32878,0.30004,0.7198,0.25883,0.05665,0.40658,53.89185,0.00537
872,0.62091,0.62091,10410.30471,0.28943,0.87958,4.99816,2.82504,0.68966,0.53,0.34178,0.3151,0.77569,0.26904,0.02611,0.40675,57.64321,0.00673
873,0.63983,0.63983,11169.95188,0.28116,0.88722,4.86094,2.57828,0.69758,0.60152,0.34,0.31024,0.71709,0.23558,0.05329,0.4621,55.58222,0.00508
874,0.62999,0.62999,11666.17526,0.27369,0.87128,4.7188,2.65219,0.70654,0.56694,0.33858,0.30251,0.79676,0.22946,0.05892,0.43449,59.28939,0.00506
875,0.60635,0.60635,11104.03522,0.32845,0.85483,4.64766,2.76327,0.67482,0.5513,0.35887,0.32517,0.79537,0.23576,0.09172,0.4176,57.48529,0.00501
876,0.63802,0.63802,11962.35869,0.30206,0.85265,4.82446,2.55034,0.66643,0.51956,0.32813,0.30038,0.79006,0.24059,0.04133,0.44547,57.14642,0.00505
877,0.621,0.621,10109.8176,0.26853,0.85101,4.7268,2.5855,0.68223,0.51734,0.33399,0.33362,0.79872,0.24113,0.07939,0.4279,55.81717,0.00523
878,0.62295,0.62295,11964.61344,0.30906,0.84469,4.91339,2.47375,0.66146,0.57179,0.31872,0.31178,0.76114,0.25312,0.04222,0.44564,56.8356,0.00533
879,0.62986,0.62877,11846.31313,0.30647,0.86276,4.84824,2.32762,0.67245,0.55745,0.34578,0.30813,0.7483,0.26318,0.06552,0.44002,58.19888,0.00511
880,0.63204,0.62696,11771.12411,0.29654,0.86809,4.98463,2.42527,0.69382,0.54723,0.29989,0.31292,0.79979,0.25793,0.08377,0.43856,57.09266,0.00506
881,0.61413,0.61413,11241.90989,0.27913,0.8742,4.74987,2.5666,0.68426,0.57541,0.34344,0.30283,0.79774,0.24779,0.06772,0.44451,54.99856,0.00523
882,0.61186,0.61186,11820.85389,0.28201,0.88852,4.82714,2.54179,0.725,0.5678,0.37321,0.30328,0.74901,0.25755,0.05479,0.46223,58.49366,0.00565
883,0.5925,0.5925,11991.31846,0.28922,0.87071,4.99899,2.43012,0.69852,0.57431,0.32374,0.30735,0.75079,0.29348,0.03936,0.43831,55.8342,0.00815
884,0.62864,0.62864,10825.10756,0.29439,0.87729,4.73237,2.55329,0.68976,0.57703,0.33936,0.30775,0.70983,0.26282,0.05395,0.46318,54.99928,0.00509
885,0.63086,0.63086,11511.22391,0.28861,0.87338,4.91667,2.62755,0.70878,0.52559,0.3136,0.31102,0.72053,0.21907,0.05483,0.44399,56.89003,0.00521
886,0.63188,0.63188,11569.74172,0.27674,0.89474,4.8238,2.46922,0.72112,0.56771,0.34877,0.31345,0.79965,0.22771,0.06167,0.44866,57.03603,0.00502
887,0.61134,0.61134,11552.36176,0.28749,0.8499,4.74483,2.64638,0.70258,0.54653,0.36746,0.30171,0.76466,0.20791,0.05793,0.4315,58.31199,0.00519
888,0.61442,0.61442,11381.32421,0.25008,0.87084,4.97046,2.68235,0.71029,0.57344,0.33782,0.32842,0.75283,0.25768,0.04459,0.45043,59.69377,0.00503
889,0.62531,0.62531,10770.09863,0.25758,0.88597,4.96234,2.58178,0.71306,0.5458,0.33158,0.31898,0.76093,0.29037,0.05034,0.42703,55.52223,0.00519
890,0.61437,0.61437,11001.6498,0.30912,0.87973,4.90566,2.34144,0.68368,0.51638,0.32251,0.34528,0.75922,0.21394,0.05267,0.46155,54.90763,0.005
891,0.61817,0.61498,11805.40516,0.28724,0.87801,4.90954,2.22947,0.73735,0.58786,0.34007,0.31879,0.75645,0.23812,0.07375,0.44988,57.42184,0.00514
892,0.64111,0.63947,11385.21634,0.2893,0.86619,4.80279,2.38649,0.7345,0.53562,0.33502,0.33757,0.78319,0.27328,0.04447,0.46677,57.35707,0.00502
893,0.60374,0.60374,11700.54613,0.27973,0.88003,4.75088,2.5844,0.66308,0.57609,0.33937,0.30206,0.7598,0.23891,0.04557,0.40634,54.77852,0.00562
894,0.62503,0.62503,11188.59075,0.25493,0.86492,4.83632,2.39713,0.70245,0.56054,0.3414,0.30216,0.76758,0.23226,0.06337,0.44906,56.64725,0.0052
895,0.62188,0.62188,11842.35918,0.26005,0.88867,4.87622,2.32616,0.69019,0.60195,0.30394,0.30465,0.74398,0.19835,0.02626,0.47087,55.21718,0.005
896,0.60367,0.60367,11496.04648,0.28141,0.87805,4.67667,2.65913,0.71584,0.55742,0.36158,0.3344,0.75021,0.24984,0.0516,0.4451,53.80108,0.0056
897,0.62285,0.62285,10564.01764,0.28625,0.87571,4.89039,2.44053,0.71858,0.52725,0.3371,0.31524,0.73118,0.23611,0.05833,0.435,54.76761,0.00523
898,0.60559,0.5927,11204.75377,0.26313,0.84179,4.70885,2.02802,0.69294,0.53404,0.32036,0.35439,0.791,0.23125,0.04551,0.48152,58.58019,0.005
899,0.62865,0.62865,11010.36485,0.30881,0.85068,4.87947,2.5919,0.72227,0.54852,0.35046,0.31316,0.7543,0.27677,0.03967,0.47481,56.63391,0.00528
900,0.61925,0.61925,11078.40054,0.25421,0.86907,4.7407,2.42327,0.71905,0.57,0.32975,0.34166,0.7566,0.28364,0.03148,0.46948,56.55687,0.00544
901,0.62447,0.62187,11560.57658,0.27612,0.87293,4.97,2.26124,0.70907,0.5249,0.32136,0.34262,0.76871,0.2542,0.04719,0.45229,55.43443,0.00505
902,0.62913,0.62913,11408.25473,0.27447,0.86871,4.85693,2.70034,0.73541,0.59357,0.37397,0.30104,0.7997,0.25173,0.05809,0.44509,55.44192,0.00503
903,0.61256,0.61256,10416.68454,0.27204,0.87329,4.91805,2.53799,0.74441,0.50984,0.34252,0.30552,0.76987,0.2754,0.04331,0.48118,56.35332,0.00538
904,0.63257,0.63257,11700.24228,0.27318,0.89646,4.9119,2.36725,0.7162,0.56505,0.31846,0.32547,0.74271,0.30401,0.04769,0.44377,54.63676,0.00521
905,0.61422,0.61366,11703.96196,0.28217,0.88537,4.9375,2.34134,0.71474,0.55539,0.33999,0.31838,0.7493,0.31638,0.05805,0.42924,56.0809,0.00502
906,0.62162,0.62162,11671.81596,0.26682,0.8816,4.92,2.53749,0.69467,0.56008,0.32978,0.31195,0.77449,0.31943,0.04386,0.437,53.74577,0.00521
907,0.60807,0.60807,11512.80312,0.30747,0.89994,4.88546,2.58128,0.72844,0.60202,0.36097,0.33598,0.74436,0.28907,0.03984,0.44304,58.3218,0.00733
908,0.62045,0.62045,11118.93652,0.28047,0.89995,4.78732,2.45546,0.74007,0.57027,0.34242,0.33473,0.78385,0.30731,0.07124,0.43039,55.00891,0.00501
909,0.6266,0.6266,11885.12748,0.27461,0.88261,4.9684,2.48381,0.74844,0.54129,0.34662,0.32865,0.76873,0.3079,0.03648,0.42371,56.16542,0.0056
910,0.61839,0.61839,11294.28767,0.26149,0.89484,4.91402,2.23965,0.7272,0.56852,0.30047,0.32534,0.76332,0.28681,0.05571,0.47131,53.52078,0.00626
911,0.62677,0.62677,11602.83237,0.2668,0.89996,4.83333,2.6488,0.73092,0.58742,0.34626,0.32029,0.7714,0.31227,0.05742,0.44548,55.67654,0.005
912,0.6277,0.6277,11632.38501,0.29217,0.88626,4.96785,2.43132,0.73469,0.54698,0.34068,0.31708,0.75808,0.27879,0.0768,0.46386,54.70017,0.00504
913,0.59335,0.59335,11723.76256,0.29495,0.89808,4.94519,2.48679,0.73521,0.56936,0.3323,0.35273,0.71597,0.29976,0.05938,0.46426,55.94466,0.00598
914,0.62545,0.62545,11735.04018,0.28673,0.89117,4.81377,2.69866,0.72889,0.54479,0.35168,0.36995,0.7825,0.30951,0.05548,0.42604,56.7518,0.00513
915,0.6293,0.62876,11063.61992,0.27516,0.89149,4.92197,2.36026,0.74617,0.58203,0.33041,0.31054,0.75436,0.28754,0.0308,0.43637,52.77438,0.00501
916,0.6335,0.6335,11150.99147,0.2883,0.88778,4.81124,2.53832,0.73001,0.56338,0.33529,0.33034,0.74179,0.27201,0.06423,0.46318,54.96021,0.00521
917,0.61673,0.61673,11421.86931,0.22995,0.89735,4.99119,2.53153,0.71152,0.53922,0.33721,0.35954,0.79609,0.30303,0.0776,0.4478,55.10768,0.00504
918,0.62164,0.62098,11514.53952,0.24965,0.88101,4.89946,2.42542,0.73059,0.60458,0.32249,0.32531,0.75078,0.30816,0.08079,0.42675,54.96737,0.005
919,0.60683,0.60683,11670.68307,0.31657,0.89992,4.9959,2.4841,0.74247,0.56551,0.34286,0.32035,0.72934,0.30343,0.04763,0.4309,54.54035,0.00585
920,0.63677,0.63677,11725.47782,0.26579,0.8954,4.88201,2.47677,0.71142,0.60635,0.35097,0.33515,0.77485,0.27252,0.07097,0.43691,54.99023,0.00507
921,0.61999,0.61999,11543.22113,0.32216,0.88694,4.98418,2.3939,0.73982,0.58293,0.32047,0.33873,0.73127,0.25861,0.05368,0.44527,52.49657,0.00549
922,0.61169,0.61169,11540.07158,0.26469,0.89625,4.90369,2.50931,0.71357,0.56037,0.33844,0.32117,0.76167,0.28021,0.08361,0.44964,54.98025,0.00508
923,0.65245,0.65245,10954.12068,0.28192,0.8831,4.92412,2.45921,0.71227,0.59245,0.36684,0.30805,0.77925,0.2716,0.06467,0.46097,53.25789,0.005
924,0.61306,0.61306,11779.23329,0.27797,0.89636,4.86884,2.62399,0.73325,0.6181,0.36135,0.31944,0.77228,0.27683,0.07819,0.43572,54.34514,0.00512
925,0.61024,0.61024,11224.38409,0.25796,0.8974,4.91784,2.37339,0.74271,0.62558,0.34859,0.34309,0.78203,0.27342,0.06744,0.45304,55.10756,0.00502
926,0.60902,0.60902,11844.17117,0.23963,0.8882,4.60484,2.6969,0.74169,0.573,0.35692,0.3609,0.79277,0.28258,0.06474,0.42719,56.92418,0.00504
927,0.64005,0.64005,11197.24792,0.27165,0.88002,4.8466,2.49703,0.6929,0.59311,0.35181,0.3325,0.79787,0.2699,0.06012,0.43852,55.12648,0.00568
928,0.61827,0.61827,11544.54263,0.26382,0.89588,4.93931,2.59061,0.6978,0.62977,0.3534,0.33626,0.78062,0.26927,0.06373,0.4578,56.86171,0.00543
929,0.6288,0.6288,11566.06167,0.29384,0.89108,4.93233,2.29981,0.73288,0.62009,0.35596,0.31742,0.78193,0.24276,0.05001,0.46861,53.95472,0.00506
930,0.63861,0.63861,10614.80567,0.28042,0.87223,4.88617,2.48319,0.69759,0.6099,0.33719,0.34813,0.78002,0.27517,0.08598,0.45229,55.28613,0.00507
931,0.63367,0.63367,11676.45773,0.29578,0.87642,4.85007,2.56817,0.71822,0.59114,0.38177,0.31504,0.79831,0.28473,0.06112,0.4203,55.27239,0.00504
932,0.62827,0.62827,11603.75298,0.28466,0.87445,4.8056,2.47598,0.6881,0.61219,0.35563,0.31006,0.79567,0.27665,0.0435,0.45169,53.9333,0.0051
933,0.61784,0.61784,11450.33442,0.31415,0.9,4.93482,2.33321,0.71711,0.59155,0.366,0.31159,0.77875,0.27468,0.07068,0.47091,54.88422,0.00543
934,0.63511,0.63511,11744.4473,0.26691,0.89496,4.86204,2.4138,0.70524,0.63388,0.35573,0.33051,0.79995,0.30035,0.0479,0.44684,55.44082,0.00512
935,0.60421,0.60421,11630.07519,0.30074,0.87154,4.97174,2.53074,0.70627,0.55634,0.37373,0.31815,0.7698,0.28198,0.07597,0.42281,56.60628,0.00507
936,0.62266,0.62266,10986.61709,0.28985,0.88045,4.99757,2.44377,0.70996,0.59404,0.36055,0.30987,0.77895,0.30107,0.04846,0.45594,53.69395,0.00509
937,0.62262,0.62262,11761.39153,0.27304,0.89632,4.99212,2.41706,0.72566,0.58558,0.32844,0.38508,0.79889,0.27614,0.07463,0.44796,55.39419,0.00503
938,0.63398,0.63398,11393.52507,0.25928,0.87167,4.92001,2.56877,0.69069,0.64167,0.35386,0.36815,0.79984,0.2705,0.07316,0.42982,57.25114,0.005
939,0.62025,0.62025,10931.37684,0.26263,0.88503,4.90084,2.6006,0.69701,0.59695,0.34974,0.31251,0.78832,0.30147,0.06832,0.41498,54.59513,0.00512
940,0.62874,0.62874,11849.63905,0.31039,0.89813,4.89688,2.54292,0.72625,0.65068,0.34248,0.34038,0.79395,0.28626,0.06266,0.44865,54.09031,0.00538
941,0.61511,0.61511,11259.57923,0.26136,0.89401,4.85347,2.50132,0.71462,0.58825,0.3761,0.34441,0.79984,0.26537,0.05755,0.45185,57.26389,0.00501
942,0.62289,0.62289,11329.39103,0.26421,0.88455,4.72707,2.54138,0.67401,0.64201,0.35375,0.31601,0.79533,0.288,0.05522,0.44273,53.72219,0.00568
943,0.62829,0.62829,10869.63053,0.27982,0.88327,4.75548,2.47501,0.68988,0.62507,0.34645,0.35827,0.79962,0.28228,0.07391,0.46089,55.50429,0.00509
944,0.63072,0.63072,11786.27603,0.27186,0.89104,4.85719,2.49751,0.71322,0.62028,0.35025,0.34856,0.79978,0.32065,0.07382,0.43582,57.93254,0.00506
945,0.61545,0.61545,11399.08994,0.24886,0.88057,4.87868,2.58062,0.70732,0.614,0.34712,0.3514,0.79967,0.29268,0.04274,0.43402,56.42439,0.00523
946,0.61965,0.61965,11131.54174,0.24548,0.86877,4.75345,2.69697,0.70685,0.64097,0.35242,0.35231,0.79133,0.25855,0.07383,0.45467,55.98277,0.00531
947,0.61007,0.61007,11659.57144,0.28116,0.89212,4.96405,2.65496,0.66087,0.62298,0.36754,0.33766,0.79962,0.26178,0.06052,0.42806,55.868,0.00502
948,0.63943,0.63943,11910.92221,0.26151,0.8656,4.94558,2.56467,0.68853,0.62325,0.3563,0.36925,0.79427,0.26691,0.06576,0.43268,56.92541,0.00527
949,0.61286,0.61286,11797.05455,0.28023,0.88933,4.97292,2.41653,0.66077,0.64779,0.33022,0.31534,0.78367,0.27765,0.06915,0.40802,55.7262,0.00512
950,0.61668,0.61668,11858.22724,0.29436,0.87581,4.90625,2.46048,0.72164,0.62525,0.34047,0.35859,0.79992,0.32399,0.06889,0.41884,57.04161,0.00512
951,0.62222,0.62222,11184.96907,0.2699,0.85151,4.92422,2.54536,0.71013,0.62391,0.35198,0.35374,0.79956,0.28404,0.06261,0.46332,57.06069,0.00531
952,0.63085,0.63085,11405.36991,0.29359,0.87893,4.99017,2.59944,0.69687,0.63249,0.35224,0.33304,0.79965,0.30378,0.06216,0.40628,57.10925,0.00518
953,0.63968,0.63968,11857.85495,0.24955,0.88546,4.91349,2.58272,0.69521,0.64046,0.37498,0.37218,0.79914,0.27533,0.07588,0.44719,57.55885,0.00538
954,0.61713,0.61713,11180.40095,0.29724,0.85754,4.95576,2.55881,0.66383,0.62569,0.32499,0.34535,0.7966,0.26433,0.06197,0.42934,57.62764,0.00525
955,0.61976,0.61976,11610.04586,0.26834,0.89418,4.92365,2.5552,0.68582,0.61292,0.35419,0.31584,0.79354,0.29077,0.07598,0.4333,56.1032,0.00538
956,0.58736,0.58736,11677.97106,0.29379,0.86244,4.99629,2.56012,0.69659,0.61451,0.33527,0.35031,0.78473,0.29215,0.08474,0.41805,55.66524,0.00529
957,0.62201,0.62201,10985.95362,0.25775,0.84744,4.98449,2.51515,0.6663,0.63359,0.35022,0.35323,0.79733,0.28936,0.06856,0.43276,56.10199,0.00514
958,0.60734,0.60734,11216.12874,0.25168,0.86829,4.98155,2.632,0.70945,0.62487,0.36244,0.3806,0.79997,0.29814,0.06505,0.4203,58.13227,0.005
959,0.62277,0.62067,11402.76095,0.23345,0.86579,4.99375,2.42084,0.67812,0.60408,0.35214,0.36315,0.79685,0.28626,0.07835,0.43379,57.02881,0.00501
960,0.63226,0.63226,11497.33846,0.28692,0.86893,4.95389,2.33174,0.6917,0.61524,0.33028,0.36304,0.78634,0.25335,0.05858,0.44259,56.95728,0.00608
961,0.62194,0.62194,11195.57449,0.28909,0.88947,4.98667,2.49542,0.67893,0.61999,0.34814,0.36719,0.7982,0.28054,0.0717,0.42324,55.29608,0.00513
962,0.62924,0.62924,11637.97354,0.26444,0.89565,4.94037,2.36201,0.68877,0.64064,0.34288,0.35731,0.77216,0.25205,0.08593,0.46859,55.50794,0.0053
963,0.61844,0.61844,11522.70753,0.27386,0.88548,4.84106,2.62023,0.69881,0.64605,0.35555,0.36778,0.79958,0.27924,0.07614,0.44736,55.83343,0.00561
964,0.62772,0.62772,11943.60183,0.27106,0.87462,4.94826,2.4866,0.71891,0.62853,0.36603,0.37949,0.78589,0.24647,0.06928,0.44225,60.22312,0.00641
965,0.62465,0.62465,11925.37534,0.2776,0.88075,4.93693,2.40173,0.7053,0.60581,0.36654,0.342,0.79169,0.30894,0.05748,0.43486,57.89017,0.00579
966,0.62358,0.62358,10747.30476,0.22937,0.86807,4.87275,2.4769,0.7045,0.66263,0.36594,0.34553,0.79341,0.25603,0.05865,0.45465,56.80091,0.00549
967,0.64192,0.64192,11518.78225,0.27388,0.86794,4.77929,2.49456,0.69474,0.62538,0.36357,0.31742,0.79759,0.26877,0.06838,0.44345,56.994,0.00513
968,0.6251,0.6251,11414.53276,0.23409,0.86418,4.99154,2.7311,0.68797,0.61967,0.35712,0.38479,0.79933,0.26192,0.06581,0.44176,58.71988,0.00572
969,0.6173,0.6173,11653.49416,0.27959,0.86605,4.74178,2.59465,0.69696,0.62368,0.37738,0.32964,0.79404,0.23349,0.09356,0.45443,57.61714,0.00519
970,0.61961,0.61961,11501.90826,0.26663,0.88792,4.8601,2.49323,0.69664,0.61937,0.34122,0.34105,0.78175,0.26846,0.06055,0.43137,57.97969,0.00541
971,0.6259,0.6259,11066.94345,0.26134,0.8717,4.74947,2.54922,0.68956,0.60773,0.39145,0.34604,0.79918,0.25218,0.08713,0.42883,58.15917,0.00502
972,0.61863,0.61863,11016.55736,0.29254,0.87305,4.9049,2.51268,0.66232,0.60708,0.35625,0.30502,0.78098,0.22101,0.06272,0.46045,56.10695,0.00502
973,0.62535,0.62535,11854.68134,0.26011,0.89168,4.865,2.68413,0.68628,0.63254,0.375,0.32426,0.79227,0.2986,0.06642,0.43909,58.42945,0.00577
974,0.61605,0.61605,11564.11756,0.2755,0.8675,4.92184,2.38286,0.68508,0.60408,0.3586,0.3339,0.7992,0.25698,0.07056,0.45415,56.34589,0.00592
975,0.63328,0.63253,11593.81458,0.27686,0.86499,4.96925,2.31767,0.68171,0.60886,0.35814,0.35198,0.79976,0.29247,0.07351,0.45941,56.37468,0.0053
976,0.63004,0.63004,11918.53079,0.25909,0.88488,4.80698,2.50503,0.70473,0.65485,0.34444,0.33371,0.78009,0.27072,0.05779,0.45758,57.84934,0.00568
977,0.62309,0.62309,11091.19634,0.27175,0.88073,4.82883,2.41085,0.68741,0.60473,0.35531,0.31445,0.79886,0.25649,0.0606,0.45994,54.66263,0.00512
978,0.60618,0.60618,11322.23573,0.2297,0.87089,4.9672,2.47343,0.67278,0.61674,0.35328,0.36444,0.79512,0.26905,0.06298,0.45872,56.85084,0.00589
979,0.61418,0.61418,11974.49177,0.26625,0.8769,4.62422,2.36246,0.68188,0.62355,0.3589,0.31747,0.79997,0.24853,0.06411,0.46677,57.14073,0.00517
980,0.62417,0.62384,11539.95937,0.24732,0.85822,4.912,2.42714,0.68071,0.62337,0.35577,0.35972,0.79738,0.30666,0.05544,0.46429,57.01889,0.00516
981,0.61639,0.61553,11101.59533,0.25566,0.85289,4.84415,2.28733,0.67518,0.61388,0.3542,0.36034,0.79998,0.27404,0.08432,0.45147,56.15044,0.00536
982,0.62878,0.62878,11731.55122,0.27242,0.88123,4.91882,2.33109,0.70025,0.62128,0.35448,0.38017,0.78568,0.27994,0.0726,0.45875,57.48657,0.00529
983,0.63352,0.63352,11772.8727,0.28229,0.87042,4.91236,2.43244,0.6714,0.62893,0.36754,0.34022,0.79615,0.28717,0.06039,0.43523,56.10411,0.00514
984,0.61975,0.61975,11887.75547,0.27009,0.87677,4.7994,2.37454,0.68703,0.64899,0.36017,0.34419,0.79716,0.28202,0.07319,0.45592,59.00436,0.00564
985,0.62569,0.62569,11930.16595,0.26495,0.88072,4.79993,2.48807,0.67247,0.63582,0.38047,0.36226,0.7944,0.2793,0.06497,0.44136,58.13973,0.00586
986,0.62794,0.62794,11590.52775,0.27676,0.87098,4.85732,2.70594,0.68388,0.62125,0.37055,0.34926,0.77158,0.26299,0.05187,0.43295,56.50896,0.00513
987,0.63439,0.63439,11952.26505,0.27096,0.86518,4.86948,2.4686,0.6697,0.67353,0.39525,0.37169,0.7978,0.3049,0.06209,0.44516,57.4084,0.00501
988,0.61442,0.61442,11829.81543,0.27035,0.85691,4.86991,2.39166,0.63194,0.61905,0.34098,0.34076,0.78665,0.27071,0.0538,0.45613,57.22217,0.00561
989,0.62188,0.62188,11517.80312,0.29188,0.87866,4.90519,2.32185,0.68141,0.62158,0.37447,0.3767,0.79458,0.26964,0.06808,0.45925,54.53817,0.005
990,0.63765,0.63765,11899.76885,0.27371,0.87155,4.91253,2.49645,0.67813,0.612,0.34672,0.33244,0.79182,0.30202,0.06712,0.43016,57.08526,0.0054
991,0.62108,0.62063,11754.54681,0.25283,0.8418,4.94186,2.44513,0.68654,0.61665,0.36251,0.33724,0.79854,0.27263,0.07081,0.44871,57.69586,0.00517
992,0.62105,0.62105,11433.09139,0.25797,0.88544,4.96845,2.5269,0.66679,0.64772,0.36337,0.32835,0.77702,0.30339,0.05136,0.43556,55.67002,0.00521
993,0.62869,0.62869,11950.51459,0.27792,0.88851,4.92507,2.55342,0.66581,0.61129,0.36296,0.36297,0.78452,0.31163,0.07697,0.41979,58.21901,0.00513
994,0.61787,0.61787,11674.74558,0.30007,0.88312,4.98486,2.52304,0.6873,0.62147,0.37833,0.35883,0.79681,0.31744,0.05326,0.43403,55.43568,0.00582
995,0.62923,0.62923,11976.7738,0.28629,0.87287,4.93959,2.59377,0.67293,0.62429,0.36175,0.31736,0.77865,0.32967,0.06383,0.41575,58.44067,0.00539
996,0.61603,0.61603,11999.97541,0.28919,0.8758,4.90461,2.43607,0.67352,0.59413,0.35877,0.3404,0.78058,0.29004,0.07095,0.44092,56.13586,0.00571
997,0.61967,0.61967,11629.36097,0.26738,0.8717,4.82547,2.62191,0.68017,0.65035,0.36864,0.31922,0.79745,0.30224,0.04775,0.44503,55.97638,0.00548
998,0.63538,0.63538,11974.45341,0.26981,0.8541,4.89005,2.43199,0.68599,0.64906,0.36227,0.35046,0.79172,0.3158,0.05343,0.43268,56.22336,0.00523
999,0.62135,0.62135,11609.17097,0.2649,0.86832,4.8766,2.53155,0.67885,0.64113,0.37671,0.35823,0.79935,0.29218,0.05519,0.44888,57.91253,0.00557
1000,0.62317,0.62317,11993.86254,0.27278,0.86659,4.92856,2.49987,0.668,0.6301,0.34423,0.34673,0.79769,0.30267,0.05513,0.43409,57.57851,0.00572
1001,0.62989,0.62989,11953.95149,0.26023,0.8706,4.95345,2.31243,0.67726,0.64731,0.36276,0.33483,0.77206,0.30307,0.06181,0.4178,55.50883,0.00511
1002,0.63003,0.63003,11841.06378,0.28315,0.8711,4.92129,2.56388,0.6664,0.67333,0.35916,0.34973,0.7955,0.32262,0.055,0.41649,58.52632,0.00529
1003,0.62771,0.62771,11996.22453,0.28396,0.85839,4.93437,2.24168,0.68385,0.67002,0.36576,0.35154,0.78235,0.32688,0.05437,0.44999,55.59273,0.00583
1004,0.63579,0.63579,11999.14603,0.25453,0.87598,4.88233,2.52933,0.68937,0.61694,0.35846,0.36748,0.77989,0.30372,0.06078,0.43932,57.78859,0.00502
1005,0.62316,0.62316,11955.9474,0.27985,0.88425,4.98992,2.37441,0.67944,0.61952,0.33514,0.38032,0.75313,0.3208,0.06667,0.42948,56.34656,0.0062
1006,0.63038,0.63038,11974.95219,0.30991,0.89221,4.95074,2.58818,0.70019,0.58722,0.35431,0.31432,0.77463,0.32202,0.06693,0.41629,56.44536,0.00535
1007,0.62069,0.62069,11974.71604,0.27643,0.86694,4.97084,2.59265,0.69402,0.64422,0.3746,0.3455,0.77656,0.31213,0.07568,0.42026,58.5071,0.00529
1008,0.61228,0.61228,11970.96561,0.29265,0.8803,4.92084,2.52764,0.67896,0.61885,0.3607,0.30577,0.76493,0.30078,0.05811,0.42584,57.07248,0.00527
1009,0.62203,0.62203,11587.66788,0.28456,0.88538,4.9145,2.74616,0.68986,0.62302,0.36621,0.34656,0.76893,0.32579,0.05036,0.41404,58.9217,0.00531
1010,0.63306,0.63306,11998.54884,0.30022,0.86367,4.94174,2.46635,0.71656,0.5945,0.34123,0.33854,0.77498,0.31695,0.04705,0.44309,56.88919,0.00526
1011,0.60726,0.60726,11596.29979,0.27045,0.88881,4.90711,2.4619,0.69426,0.63152,0.35709,0.38737,0.75941,0.31929,0.05133,0.43362,57.44956,0.00551
1012,0.61905,0.61905,11960.68573,0.25719,0.8785,4.89645,2.41052,0.68525,0.63205,0.35418,0.34273,0.78677,0.29857,0.06392,0.4441,55.65811,0.00503
1013,0.619,0.619,11995.0026,0.32328,0.88146,4.94015,2.43934,0.6965,0.62878,0.36313,0.33498,0.76614,0.31037,0.06159,0.42009,55.2003,0.00565
1014,0.63039,0.63039,11970.07604,0.27347,0.86154,4.83842,2.4797,0.6693,0.62046,0.3516,0.36188,0.79602,0.31513,0.05929,0.43237,58.13687,0.00553
